,Close,Signal_ML,Daily_Return,Strategy_Return,Cumulative_Market_Return,Cumulative_Strategy_Return,Cumulative_Max,Drawdown,Cum_Max,Sharpe_Ratio,Max_Drawdown
198,83102.828125,1,0.007481504135517403,0.007481504135517403,1.377961221028374,1.5211825053046648,1.760053671918608,0.13571811497859226,1.760053671918608,,
199,83843.8046875,1,0.008916382019940938,0.008916382019940938,1.3902476496837273,1.5347459496440121,1.760053671918608,0.1280118475188267,1.760053671918608,,
200,83504.796875,1,-0.004043325726492686,-0.004043325726492686,1.3846264255955651,1.528540471862186,1.760053671918608,0.13153757964895066,1.760053671918608,,
201,78214.484375,1,-0.06335339642726368,-0.06335339642726368,1.2969056387511442,1.4317022413931844,1.760053671918608,0.18655762364763154,1.760053671918608,,
202,79235.3359375,0,0.013051950296130821,0.013051950296130821,1.313832786686896,1.4503887478867072,1.760053671918608,0.1759406141827139,1.760053671918608,,
203,76271.953125,0,-0.03739976334343409,-0.0,1.2646957513919614,1.4503887478867072,1.760053671918608,0.1759406141827139,1.760053671918608,,
204,82573.953125,0,0.0826253916648998,0.0,1.369191733187657,1.4503887478867072,1.760053671918608,0.1759406141827139,1.760053671918608,,
205,79626.140625,1,-0.0356990599146636,-0.0,1.3203128754699287,1.4503887478867072,1.760053671918608,0.1759406141827139,1.760053671918608,,
206,83404.8359375,1,0.04745546227457886,0.04745546227457886,1.3829689333224326,1.5192176163955184,1.760053671918608,0.13683449508704912,1.760053671918608,,
207,85287.109375,1,0.022567917271733462,0.022567917271733462,1.4141796617990308,1.5535031938800925,1.760053671918608,0.11735464738035965,1.760053671918608,,
208,83684.9765625,1,-0.01878516957885823,-0.01878516957885823,1.3876140570371636,1.5243203729417572,1.760053671918608,0.1339352900073107,1.760053671918608,,
209,84542.390625,1,0.010245734631468162,0.010245734631468162,1.4018311824364613,1.539938154976259,1.760053671918608,0.12506182081504616,1.760053671918608,,
210,83668.9921875,1,-0.01033089354397465,-0.01033089354397465,1.387349013724086,1.5240292178328945,1.760053671918608,0.13410071400176496,1.760053671918608,,
211,84033.8671875,1,0.004360934564412222,0.004360934564412222,1.3933991519909386,1.5306754095261161,1.760053671918608,0.13032458387615534,1.760053671918608,,
212,84895.75,1,0.01025637449930672,0.01025637449930672,1.407690375520774,1.5463745897630956,1.760053671918608,0.1214048671155488,1.760053671918608,,
213,84450.8046875,1,-0.005241078764249063,-0.005241078764249063,1.4003125593869943,1.5382699187391138,1.760053671918608,0.12600965340888215,1.760053671918608,,
214,85063.4140625,1,0.007254038339443714,0.007254038339443714,1.4104704803799921,1.5494285877060603,1.760053671918608,0.11966969392640649,1.760053671918608,,
215,85174.3046875,1,0.0013036230231544543,0.0013036230231544543,1.4123092021716952,1.5514484584857275,1.760053671918608,0.11852207507142837,1.760053671918608,,
216,87518.90625,1,0.027527099529631727,0.027527099529631727,1.4511859781464902,1.5941553346175579,1.760053671918608,0.09425754449874633,1.760053671918608,,
217,93441.890625,1,0.06767662701452015,0.06767662701452015,1.549397350318212,1.702042390601678,1.760053671918608,0.032959950166572355,1.760053671918608,,
218,93699.109375,1,0.0027527134594511615,0.0027527134594511615,1.5536623972584709,1.7067276255988437,1.760053671918608,0.030297966005567497,1.760053671918608,,
219,93943.796875,1,0.0026114175645013393,0.0026114175645013393,1.5577196585319768,1.7111846040981522,1.760053671918608,0.02776566908166176,1.760053671918608,,
220,94720.5,1,0.008267742531563593,0.008267742531563593,1.5705984836050744,1.7253322378288114,1.760053671918608,0.019727485953281894,1.760053671918608,,
221,94646.9296875,1,-0.0007767095032226168,-0.0007767095032226168,1.5693785848371113,1.7239921558834734,1.760053671918608,0.020488872930689895,1.760053671918608,,
222,93754.84375,1,-0.00942540809771053,-0.00942540809771053,1.5545865512152142,1.70774282625702,1.760053671918608,0.029721165039566483,1.760053671918608,,
223,94978.75,1,0.013054325526514532,0.013054325526514532,1.574880630113919,1.730036257026549,1.760053671918608,0.017054829276505732,1.760053671918608,,
224,94284.7890625,1,-0.007306486319308303,-0.007306486319308303,1.5633737863354482,1.7173957707826772,1.760053671918608,0.024236704719027106,1.760053671918608,,
225,94207.3125,1,-0.0008217291810309613,-0.0008217291810309613,1.5620891164743576,1.715984536562446,1.760053671918608,0.025038517892538397,1.760053671918608,,
226,96492.3359375,1,0.02425526614507767,0.02425526614507767,1.5999780037367723,1.7576061981976059,1.760053671918608,0.0013905676628225292,1.760053671918608,,
227,96910.0703125,1,0.0043291974532626565,0.0043291974532626565,1.6069046244358258,1.7652152224746815,1.7652152224746815,0.0,1.7652152224746815,,
228,95891.796875,1,-0.010507405827035687,-0.010507405827035687,1.5900202254215383,1.746667389760079,1.7652152224746815,0.010507405827035635,1.7652152224746815,,
229,94315.9765625,1,-0.016433317174712747,-0.016433317174712747,1.563890918742978,1.717963850545424,1.7652152224746815,0.026768051469109325,1.7652152224746815,,
230,94748.0546875,1,0.0045811763897039,0.0045811763897039,1.5710553788959956,1.7258341459759075,1.7652152224746815,0.022309504244794113,1.7652152224746815,,
231,96802.4765625,1,0.02168299794413664,0.02168299794413664,1.6051205694467223,1.763255404215024,1.7652152224746815,0.001110243235332025,1.7652152224746815,,
232,97032.3203125,1,0.0023743581586117557,0.0023743581586117557,1.6089317005663437,1.767442004069738,1.767442004069738,0.0,1.767442004069738,,
233,103241.4609375,1,0.06399043746457878,0.06399043746457878,1.7118879439362127,1.8805413911034323,1.8805413911034323,0.0,1.8805413911034323,,
234,102970.8515625,1,-0.002621130818400763,-0.002621130818400763,1.7074008616887129,1.875612246107933,1.8805413911034323,0.0026211308184007085,1.8805413911034323,,
235,104696.328125,1,0.016756941758927724,0.016756941758927724,1.7360116784871735,1.9070417712782952,1.9070417712782952,0.0,1.9070417712782952,,
236,104106.359375,1,-0.005635047193781384,-0.005635047193781384,1.7262291707499426,1.8962955008966296,1.9070417712782952,0.005635047193781388,1.9070417712782952,,
237,102812.953125,1,-0.01242389281274392,-0.01242389281274392,1.7047826845623135,1.8727361288522013,1.9070417712782952,0.01798893078419501,1.9070417712782952,,
